cell_id,row,col,center_lat,center_lon,iceberg_risk,trajectory_risk,sea_ice_risk,uncertainty_risk,quality_risk,total_risk,no_go
1318,8,118,-67.07499173626289,137.42500000000135,0.0,0.0,0.5611770480147689,0.0,0.03294632119910443,0.14194157806364743,False
1319,8,119,-67.07499173626289,137.47500000000136,0.0,0.0,0.5600267713820746,0.0,0.032355595061486005,0.14162447259859295,False
1320,8,120,-67.0749917362629,137.52500000000137,0.0,0.0,0.4806062695605281,0.0,0.03175452362780336,0.12173929357152219,False
1321,8,121,-67.07499173626289,137.57500000000138,0.0,0.0,0.4792687114424987,0.0,0.03114452818100288,0.12137440426967483,False
1322,8,122,-67.07499173626289,137.6250000000014,0.0,0.0,0.47769620857224154,0.0,0.03052699647571123,0.12095040196684595,False
1323,8,123,-67.07499173626289,137.6750000000014,0.0,0.0,0.47613160170172125,0.0,0.02990327792787902,0.12052806432182427,False
1324,8,124,-67.07499173626289,137.72500000000144,0.0,0.0,0.399344432786168,0.0,0.02927467938963243,0.10129984216602361,False
1325,8,125,-67.07499173626289,137.77500000000143,0.0,0.0,0.39791298376634626,0.0,0.028642461501437084,0.10091036901665842,False
1326,8,126,-67.07499173626289,137.82500000000144,0.0,0.0,0.39650406259167587,0.0,0.028007835607371474,0.10052640742828754,False
1327,8,127,-67.07499173626289,137.87500000000145,0.0,0.0,0.39512025414423235,0.0,0.027371961213939554,0.10014866159675506,False
1328,8,128,-67.07499173626289,137.92500000000146,0.0,0.0,0.39376392507827723,0.0,0.02673594396836893,0.09977777846798776,False
1329,8,129,-67.07499173626289,137.97500000000147,0.0,0.0,0.3924372180931432,0.0,0.0261008341287188,0.09941434622972174,False
1330,8,130,-67.07499173626289,138.02500000000148,0.0,0.0,0.391142048851577,0.0,0.025467625495348964,0.0990588934876617,False
1331,8,131,-67.07499173626289,138.07500000000152,0.0,0.0,0.38988010540129553,0.0,0.024837254771270505,0.09871188908888741,False
1332,8,132,-67.0749917362629,138.1250000000015,0.0,0.0,0.3886528499249882,0.0,0.024210601317588596,0.09837374254712648,False
1333,8,133,-67.07499173626289,138.17500000000155,0.0,0.0,0.3874615226178426,0.0,0.023588487269557847,0.09804480501793855,False
1334,8,134,-67.07499173626289,138.22500000000153,0.0,0.0,0.38630714747202666,0.0,0.022971677978640602,0.0977253707669387,False
1335,8,135,-67.07499173626289,138.27500000000154,0.0,0.0,0.3062899438844938,0.0,0.022360882746320927,0.0776905301084395,False
1336,8,136,-67.07499173626289,138.32500000000155,0.0,0.0,0.3050103012033343,0.0,0.02175675581617679,0.07734041309164241,False
1337,8,137,-67.07499173626289,138.37500000000156,0.0,0.0,0.3037682501380009,0.0,0.02115989759182733,0.07700005741409159,False
1338,8,138,-67.07499173626289,138.4250000000016,0.0,0.0,0.3025644629363727,0.0,0.020570856049740394,0.07666965853658018,False
1339,8,139,-67.07499173626289,138.4750000000016,0.0,0.0,0.30139942975686274,0.0,0.01999012831748212,0.0763493638550898,False
1340,8,140,-67.07499173626289,138.52500000000163,0.0,0.0,0.30027346913761527,0.0,0.019418162389730896,0.07603927540389036,False
1341,8,141,-67.07499173626289,138.5750000000016,0.0,0.0,0.2991867390335478,0.0,0.018855358956240156,0.07573945270619896,False
1342,8,142,-67.07499173626289,138.62500000000162,0.0,0.0,0.2981392482384504,0.0,0.018302073317850425,0.07544991572550512,False
1343,8,143,-67.07499173626289,138.67500000000166,0.0,0.0,0.21317234461414983,0.0,0.01775861736860516,0.05418101702196772,False
1344,8,144,-67.07499173626289,138.72500000000164,0.0,0.0,0.2123984431955897,0.0,0.01722526162396366,0.05396087388009561,False
1345,8,145,-67.07499173626289,138.77500000000165,0.0,0.0,0.21160956931004463,0.0,0.016702237277018746,0.05373750419136209,False
1346,8,146,-67.07499173626289,138.82500000000167,0.0,0.0,0.21076214550527428,0.0,0.0161897382664932,0.05350002328964323,False
1347,8,147,-67.07499173626289,138.8750000000017,0.0,0.0,0.20994204879062953,0.0,0.0156879233420675,0.053269908364760754,False
1348,8,148,-67.0749917362629,138.9250000000017,0.0,0.0,0.20914926097580397,0.0,0.015196918114305846,0.05304716114966628,False
1349,8,149,-67.07499173626289,138.9750000000017,0.0,0.0,0.20838367292197227,0.0,0.014716817078057397,0.052831759084395934,False
1350,9,0,-67.0249917574927,131.525,0.0,0.15,0.0,0.0,0.0053043226717783415,0.037765216133588915,False
1351,9,1,-67.0249917574927,131.57500000000005,0.0,0.15,0.0,0.0,0.005504566589775862,0.03777522832948879,False
1352,9,2,-67.0249917574927,131.62500000000003,0.0,0.15,0.0,0.0,0.005711514102005427,0.03778557570510027,False
1353,9,3,-67.0249917574927,131.67500000000004,0.0,0.15,0.0,0.0,0.005925331720007597,0.037796266586000375,False
1354,9,4,-67.0249917574927,131.72500000000005,0.0,0.15,0.0,0.0,0.006146185878517907,0.037807309293925895,False
1355,9,5,-67.0249917574927,131.77500000000006,0.0,0.15,0.0,0.0,0.0063742425458841265,0.03781871212729421,False
1356,9,6,-67.0249917574927,131.82500000000007,0.0,0.15,0.0,0.0,0.006609666801504302,0.037830483340075216,False
1357,9,7,-67.0249917574927,131.87500000000009,0.0,0.15,0.0,0.0,0.006852622378689578,0.037842631118934475,False
1358,9,8,-67.0249917574927,131.92500000000013,0.0,0.15,0.0,0.0,0.00710327117135135,0.037855163558567564,False
1359,9,9,-67.0249917574927,131.9750000000001,0.0,0.15,0.0,0.0,0.007361772702925866,0.03786808863514629,False
1360,9,10,-67.0249917574927,132.02500000000012,0.0,0.15,0.0,0.0,0.007628283555973207,0.03788141417779866,False
1361,9,11,-67.0249917574927,132.07500000000013,0.0,0.15,0.0,0.0,0.007902956760921741,0.03789514783804609,False
1362,9,12,-67.0249917574927,132.1250000000001,0.0,0.15,0.0,0.0,0.008185941142487432,0.03790929705712437,False
1363,9,13,-67.0249917574927,132.17500000000015,0.0,0.15,0.0,0.0,0.008477380622366379,0.037923869031118315,False
1364,9,14,-67.0249917574927,132.22500000000016,0.0,0.15,0.0,0.0,0.008777413476889373,0.037938870673844466,False
1365,9,15,-67.0249917574927,132.27500000000018,0.0,0.15,0.0,0.0,0.009086171548446749,0.03795430857742234,False
1366,9,16,-67.0249917574927,132.3250000000002,0.0,0.15,0.0,0.0,0.009403779409624878,0.037970188970481246,False
1367,9,17,-67.0249917574927,132.37500000000023,0.0,0.15,0.0,0.0,0.00973035347916517,0.037986517673958255,False
1368,9,18,-67.0249917574927,132.4250000000002,0.0,0.15,0.0,0.0,0.010066001089051771,0.038003300054452585,False
1369,9,19,-67.0249917574927,132.47500000000022,0.0,0.15,0.0,0.0,0.010410819502263503,0.038020540975113176,False
1370,9,20,-67.0249917574927,132.52500000000023,0.0,0.15,0.0,0.0,0.010764894880987334,0.03803824474404936,False
1371,9,21,-67.0249917574927,132.57500000000024,0.0,0.15,0.0,0.0,0.011128301205393768,0.03805641506026969,False
1372,9,22,-67.0249917574927,132.62500000000026,0.0,0.15,0.0,0.0,0.01150109914341915,0.03807505495717096,False
1373,9,23,-67.0249917574927,132.67500000000027,0.0,0.15,0.0,0.0,0.011883334872382188,0.03809416674361911,False
1374,9,24,-67.0249917574927,132.7250000000003,0.0,0.15,0.0,0.0,0.012275038853698845,0.03811375194268494,False
1375,9,25,-67.0249917574927,132.7750000000003,0.0,0.15,0.0,0.0,0.012676224562438141,0.03813381122812191,False
1376,9,26,-67.0249917574927,132.8250000000003,0.0,0.15,0.0,0.0,0.013086887173996722,0.038154344358699833,False
1377,9,27,-67.0249917574927,132.8750000000003,0.0,0.15,0.0,0.0,0.013507002210753651,0.03817535011053768,False
1378,9,28,-67.0249917574927,132.92500000000032,0.0,0.15,0.0,0.0,0.013936524152209742,0.03819682620761049,False
1379,9,29,-67.0249917574927,132.97500000000036,0.0,0.15,0.0,0.0,0.014375385012809612,0.03821876925064048,False
1380,9,30,-67.0249917574927,133.02500000000035,0.0,0.15,0.0,0.0,0.014823492892400987,0.03824117464462005,False
1381,9,31,-67.0249917574927,133.0750000000004,0.0,0.15,0.0,0.0,0.015280730505092734,0.03826403652525463,False
1382,9,32,-67.0249917574927,133.12500000000037,0.0,0.15,0.0,0.0,0.015746953693135782,0.03828734768465679,False
1383,9,33,-67.02499175749269,133.17500000000038,0.0,0.15,0.0,0.0,0.01622198993337216,0.0383110994966686,False
1384,9,34,-67.0249917574927,133.2250000000004,0.0,0.15,0.0,0.0,0.016705636844758925,0.038335281842237945,False
1385,9,35,-67.0249917574927,133.27500000000038,0.0,0.15,0.0,0.0,0.017197660706488534,0.03835988303532443,False
1386,9,36,-67.0249917574927,133.32500000000044,0.0,0.15,0.0,0.0,0.017729047372020634,0.03838645236860103,False
1387,9,37,-67.0249917574927,133.37500000000043,0.0,0.15,0.0,0.0,0.018284878125666672,0.038414243906283334,False
1388,9,38,-67.0249917574927,133.42500000000047,0.0,0.15,0.0,0.0,0.018851745888877964,0.0384425872944439,False
1389,9,39,-67.0249917574927,133.47500000000045,0.0,0.15,0.0,0.0,0.01942941213884766,0.03847147060694238,False
1390,9,40,-67.0249917574927,133.52500000000046,0.0,0.15,0.0,0.0,0.02001759718288296,0.038500879859144146,False
1391,9,41,-67.0249917574927,133.57500000000047,0.0,0.15,0.0,0.0,0.020615978003316566,0.03853079890016583,False
1392,9,42,-67.0249917574927,133.62500000000045,0.0,0.15,0.0,0.0,0.021224186130386583,0.03856120930651933,False
1393,9,43,-67.0249917574927,133.6750000000005,0.0,0.15,0.0,0.0,0.021841805561660373,0.03859209027808302,False
1394,9,44,-67.0249917574927,133.7250000000005,0.0,0.15,0.0,0.0,0.022468370748529528,0.03862341853742648,False
1395,9,45,-67.0249917574927,133.77500000000055,0.0,0.15,0.0,0.0,0.023103364672297327,0.03865516823361487,False
1396,9,46,-67.0249917574927,133.82500000000053,0.0,0.15,0.0,0.0,0.023746217034358162,0.03868731085171791,False
1397,9,47,-67.0249917574927,133.87500000000054,0.0,0.15,0.0,0.0,0.02439630258694688,0.03871981512934734,False
1398,9,48,-67.0249917574927,133.92500000000055,0.0,0.15,0.0,0.0,0.025052939632822232,0.03875264698164111,False
1399,9,49,-67.0249917574927,133.97500000000053,0.0,0.15,0.07561203975382813,0.0,0.025715388724051134,0.05768877937465959,False
1400,9,50,-67.0249917574927,134.02500000000057,0.0,0.15,0.07684275142724173,0.0,0.026382851591686702,0.058029830436394765,False
1401,9,51,-67.0249917574927,134.07500000000059,0.0,0.15,0.07813180021888216,0.0,0.027054470339559437,0.058385673571698514,False
1402,9,52,-67.0249917574927,134.12500000000063,0.0,0.15,0.07946363394352876,0.0,0.027729326936542877,0.058752374832709335,False
1403,9,53,-67.0249917574927,134.1750000000006,0.0,0.15,0.08073955155770039,0.0,0.02840644304247858,0.05910521004154902,False
1404,9,54,-67.0249917574927,134.22500000000062,0.0,0.0,0.08205429764042677,0.0,0.02908478020332701,0.02196781342027304,False
1405,9,55,-67.0249917574927,134.27500000000063,0.0,0.0,0.08337387706233618,0.0,0.02976324045104866,0.022331631288136478,False
1406,9,56,-67.0249917574927,134.32500000000064,0.0,0.0,0.08466559724231164,0.0,0.03044066734307892,0.022688432677731855,False
1407,9,57,-67.0249917574927,134.37500000000065,0.0,0.0,0.08601051289360508,0.0,0.031115847474984012,0.02305842059715047,False
1408,9,58,-67.0249917574927,134.42500000000067,0.0,0.0,0.08740950132572253,0.0,0.03178751249793702,0.023441750956327483,False
1409,9,59,-67.0249917574927,134.4750000000007,0.0,0.0,0.16967435170138317,0.0,0.03245434166990024,0.044041305008840806,False
1410,9,60,-67.0249917574927,134.5250000000007,0.0,0.0,0.17219459898538425,0.0,0.03311496496585087,0.04470439799463861,False
1411,9,61,-67.0249917574927,134.5750000000007,0.0,0.0,0.2624932659817807,0.0,0.03376796676794373,0.06731171483384236,False
1412,9,62,-67.0249917574927,134.6250000000007,0.0,0.0,0.2657099712550949,0.0,0.034411890151175434,0.06814808732133248,False
1413,9,63,-67.0249917574927,134.67500000000072,0.0,0.0,0.26897171859570496,0.0,0.035045241773853084,0.0689951917376189,False
1414,9,64,-67.0249917574927,134.72500000000073,0.0,0.0,0.2719798235762453,0.0,0.0356664973750216,0.0697782807628124,False
1415,9,65,-67.0249917574927,134.77500000000074,0.0,0.0,0.2750698630445545,0.0,0.03627410787296319,0.07058117115478678,False
1416,9,66,-67.0249917574927,134.82500000000076,0.0,0.0,0.27823985798167844,0.0,0.03686650605007009,0.07140328979792311,False
1417,9,67,-67.0249917574927,134.87500000000077,0.0,0.0,0.2814874962176304,0.0,0.03744211379984505,0.07224397974439986,False
1418,9,68,-67.02499175749269,134.92500000000078,0.0,0.0,0.2848101204004351,0.0,0.03799934990169997,0.07310249759519377,False
1419,9,69,-67.0249917574927,134.9750000000008,0.0,0.0,0.28820471667564357,0.0,0.03853663827869344,0.07397801108284556,False
1420,9,70,-67.0249917574927,135.0250000000008,0.0,0.0,0.2912391764822027,0.0,0.039052416682677386,0.07476241495468455,False
1421,9,71,-67.0249917574927,135.07500000000084,0.0,0.0,0.35908523291907257,0.0,0.03954514574059905,0.0917485655167981,False
1422,9,72,-67.0249917574927,135.12500000000082,0.0,0.0,0.44040270979186197,0.0,0.04001331828536355,0.11210134336223367,False
1423,9,73,-67.0249917574927,135.17500000000084,0.0,0.0,0.44344487662552556,0.0,0.04045546888480424,0.1128839926006216,False
1424,9,74,-67.0249917574927,135.22500000000085,0.0,0.0,0.44651887443410465,0.0,0.040870183473379104,0.11367322778219512,False
1425,9,75,-67.0249917574927,135.27500000000086,0.0,0.0,0.44962005178397335,0.0,0.04125610898340523,0.1144678183951636,False
1426,9,76,-67.0249917574927,135.32500000000087,0.0,0.0,0.5307545670276189,0.0,0.041611962866326284,0.13476923990022105,False
1427,9,77,-67.0249917574927,135.37500000000088,0.0,0.0,0.5324858922077215,0.0,0.04193654238989047,0.1352183001714249,False
1428,9,78,-67.0249917574927,135.4250000000009,0.0,0.0,0.53424555699236,0.0,0.04222873359452137,0.13567282592781607,False
1429,9,79,-67.0249917574927,135.4750000000009,0.0,0.0,0.5360302533421132,0.0,0.04248751979170708,0.13613193932511364,False
1430,9,80,-67.0249917574927,135.52500000000092,0.0,0.0,0.5378364237226758,0.0,0.04294202948122464,0.13660620740473017,False
1431,9,81,-67.0249917574927,135.57500000000093,0.0,0.0,0.5396602777862465,0.0,0.043378513776317996,0.13708399513537753,False
1432,9,82,-67.0249917574927,135.62500000000097,0.0,0.0,0.5414978128159299,0.0,0.04378406004644595,0.13756365620630479,False
1433,9,83,-67.0249917574927,135.67500000000095,0.0,0.0,0.5433448378182143,0.0,0.044157304263197895,0.13804407466771346,False
1434,9,84,-67.0249917574927,135.72500000000096,0.0,0.0,0.5938054718848025,0.0,0.04449696980677339,0.15067621646153928,False
1435,9,85,-67.0249917574927,135.77500000000097,0.0,0.0,0.5946845610633338,0.0,0.04480187711477695,0.15091123412157229,False
1436,9,86,-67.0249917574927,135.82500000000095,0.14402399999999999,0.0,0.5955538185748296,0.0,0.04507095281405557,0.20155040228441018,False
1437,9,87,-67.02499175749269,135.87500000000102,0.14402399999999999,0.0,0.5964102887098736,0.0,0.045303238209566596,0.2017761340879467,False
1438,9,88,-67.0249917574927,135.925000000001,0.14402399999999999,0.0,0.5972510228842532,0.0,0.04549789700942604,0.2019960505715346,False
1439,9,89,-67.0249917574927,135.97500000000105,0.14402399999999999,0.0,0.5980731081736452,0.0,0.04565422217315529,0.20220938815206907,False
1440,9,90,-67.0249917574927,136.02500000000103,0.14402399999999999,0.0,0.5988736964617144,0.0,0.04577164178062709,0.20241540620445994,False
1441,9,91,-67.0249917574927,136.07500000000104,0.14402399999999999,0.0,0.6593256158261853,0.0,0.04584972383220301,0.21753229014815648,False
1442,9,92,-67.0249917574927,136.12500000000105,0.14402399999999999,0.0,0.6590056630380376,0.0,0.04588817990567648,0.21745422475479323,False
1443,9,93,-67.0249917574927,136.17500000000103,0.14402399999999999,0.0,0.6586686591794494,0.0,0.04588686761270735,0.2173699081754977,False
1444,9,94,-67.0249917574927,136.2250000000011,0.14402399999999999,0.0,0.6583146681808943,0.0,0.045845791815899546,0.21727935663601855,False
1445,9,95,-67.0249917574927,136.27500000000109,0.14402399999999999,0.0,0.6579438623977256,0.0,0.04576510458719033,0.21718262082879092,False
1446,9,96,-67.0249917574927,136.32500000000113,0.14402399999999999,0.0,0.6575565304477399,0.0,0.045645103908209424,0.21707978780734544,False
1447,9,97,-67.0249917574927,136.3750000000011,0.14402399999999999,0.0,0.6571530840213199,0.0,0.045486231133257844,0.21697098256199285,False
1448,9,98,-67.0249917574927,136.42500000000112,0.14402399999999999,0.0,0.6567340633933092,0.0,0.04528906725499484,0.21685636921107704,False
1449,9,99,-67.0249917574927,136.47500000000113,0.14402399999999999,0.0,0.6563001413710118,0.0,0.04510812911841968,0.21673884179867392,False
1450,9,100,-67.0249917574927,136.52500000000114,0.14402399999999999,0.0,0.6558521254289593,0.0,0.04495335671658228,0.21661909919306893,False
1451,9,101,-67.0249917574927,136.57500000000118,0.0,0.0,0.6553909578090331,0.0,0.04475866136473813,0.1660856725204952,False
1452,9,102,-67.0249917574927,136.62500000000117,0.0,0.0,0.6549177134042725,0.0,0.04452480039450065,0.16595566837079317,False
1453,9,103,-67.0249917574927,136.6750000000012,0.0,0.0,0.6544335952956576,0.0,0.04425267503723641,0.1658210325757762,False
1454,9,104,-67.0249917574927,136.7250000000012,0.0,0.0,0.5785409271366317,0.0,0.043943322426427414,0.1468323979054793,False
1455,9,105,-67.0249917574927,136.7750000000012,0.0,0.0,0.5773502028790045,0.0,0.04359790655179136,0.1465174460473407,False
1456,9,106,-67.0249917574927,136.8250000000012,0.0,0.0,0.5761300177520706,0.0,0.04321770830940771,0.14619338985348804,False
1457,9,107,-67.0249917574927,136.87500000000122,0.0,0.0,0.5748834259212392,0.0,0.0428041148019519,0.1458610622204074,False
1458,9,108,-67.0249917574927,136.92500000000126,0.0,0.0,0.5736136955730763,0.0,0.04235860804921586,0.14552135429572988,False
1459,9,109,-67.0249917574927,136.97500000000124,0.0,0.0,0.5723242831300973,0.0,0.04188275327143478,0.14517520844609608,False
1460,9,110,-67.0249917574927,137.02500000000128,0.0,0.0,0.5710188043745855,0.0,0.04137818690672416,0.1448236104389826,False
1461,9,111,-67.0249917574927,137.07500000000127,0.0,0.0,0.5697010029522781,0.0,0.04084660451939019,0.14446758096403903,False
1462,9,112,-67.0249917574927,137.12500000000128,0.0,0.0,0.5683747167955011,0.0,0.040289748748396866,0.1441081666362951,False
1463,9,113,-67.0249917574927,137.1750000000013,0.0,0.0,0.5670438430591478,0.0,0.039709397435254146,0.14374643063654965,False
1464,9,114,-67.0249917574927,137.2250000000013,0.0,0.0,0.5657123021998137,0.0,0.039107352058483154,0.1433834431528776,False
1465,9,115,-67.0249917574927,137.2750000000013,0.0,0.0,0.5643840018473166,0.0,0.03848542658816078,0.1430202717912372,False
1466,9,116,-67.0249917574927,137.32500000000132,0.0,0.0,0.5630628011182363,0.0,0.03784543685923491,0.14265797212252082,False
1467,9,117,-67.0249917574927,137.37500000000136,0.0,0.0,0.5617524760032644,0.0,0.03718919054690897,0.14229757852816155,False
1468,9,118,-67.0249917574927,137.42500000000135,0.0,0.0,0.5604566864250254,0.0,0.03651847781176942,0.14194009549684483,False
1469,9,119,-67.0249917574927,137.47500000000136,0.0,0.0,0.4816354889568344,0.0,0.035835062666920096,0.1222006253725546,False
1470,9,120,-67.02499175749269,137.52500000000137,0.0,0.0,0.48013429892201714,0.0,0.035140675104520874,0.12179060848573033,False
1471,9,121,-67.02499175749269,137.57500000000135,0.0,0.0,0.4786357015352533,0.0,0.03443700400505668,0.12138077558406617,False
1472,9,122,-67.0249917574927,137.62500000000142,0.0,0.0,0.4768841094806644,0.0,0.03372569083967566,0.12090731191214989,False
1473,9,123,-67.0249917574927,137.6750000000014,0.0,0.0,0.40048691077983767,0.0,0.03300832416413383,0.1017721439031661,False
1474,9,124,-67.0249917574927,137.72500000000144,0.0,0.0,0.3988824199868369,0.0,0.03228643489240516,0.10133492674132948,False
1475,9,125,-67.0249917574927,137.77500000000143,0.0,0.0,0.39730326890269396,0.0,0.0315614923289634,0.10090389184212166,False
1476,9,126,-67.0249917574927,137.82500000000144,0.0,0.0,0.3957527342116688,0.0,0.030834900931020818,0.10047992859946824,False
1477,9,127,-67.0249917574927,137.87500000000145,0.0,0.0,0.39423381296985033,0.0,0.030107997765729016,0.10006385313074903,False
1478,9,128,-67.0249917574927,137.92500000000146,0.0,0.0,0.39274921375393995,0.0,0.029382050622354248,0.09965640596960271,False
1479,9,129,-67.0249917574927,137.9750000000015,0.0,0.0,0.39130135159801926,0.0,0.028658256735705417,0.09925825073629009,False
1480,9,130,-67.02499175749269,138.02500000000148,0.0,0.0,0.38989234652581234,0.0,0.02793774207448277,0.09886997373517722,False
1481,9,131,-67.0249917574927,138.07500000000152,0.0,0.0,0.38852402543338893,0.0,0.02722156114667875,0.09849208441568116,False
1482,9,132,-67.0249917574927,138.1250000000015,0.0,0.0,0.3871979270344819,0.0,0.02651069727350578,0.09812501662229577,False
1483,9,133,-67.0249917574927,138.17500000000152,0.0,0.0,0.38591530954798137,0.0,0.025806063283485142,0.09776913055116959,False
1484,9,134,-67.0249917574927,138.22500000000153,0.0,0.0,0.3063750963542537,0.0,0.025108502579174304,0.07784919921752213,False
1485,9,135,-67.0249917574927,138.2750000000015,0.0,0.0,0.30495842071397633,0.0,0.024418790530404504,0.0774605447050143,False
1486,9,136,-67.0249917574927,138.32500000000155,0.0,0.0,0.30358591920233896,0.0,0.02373763614976787,0.07708336160807314,False
1487,9,137,-67.0249917574927,138.37500000000156,0.0,0.0,0.30225837087737994,0.0,0.023065684008297765,0.07671787691975987,False
1488,9,138,-67.0249917574927,138.4250000000016,0.0,0.0,0.3009763229606669,0.0,0.02240351635177471,0.07636425655775546,False
1489,9,139,-67.0249917574927,138.4750000000016,0.0,0.0,0.29974010511794835,0.0,0.021751655380754742,0.07602260904852483,False
1490,9,140,-67.0249917574927,138.5250000000016,0.0,0.0,0.2985498444923509,0.0,0.021110565660192173,0.07569298940609732,False
1491,9,141,-67.0249917574927,138.5750000000016,0.0,0.0,0.2974054812243694,0.0,0.02048065662735988,0.07537540313746034,False
1492,9,142,-67.0249917574927,138.62500000000162,0.0,0.0,0.21319060279897264,0.0,0.019862285169602527,0.05429076495822329,False
1493,9,143,-67.0249917574927,138.67500000000163,0.0,0.0,0.21234006610892014,0.0,0.019255758246240567,0.05404780443954207,False
1494,9,144,-67.0249917574927,138.72500000000164,0.0,0.0,0.21146927309057564,0.0,0.018661335531650513,0.053800385049226435,False
1495,9,145,-67.0249917574927,138.77500000000168,0.0,0.0,0.21054249986178603,0.0,0.01807923205915227,0.05353958656840412,False
1496,9,146,-67.0249917574927,138.82500000000167,0.0,0.0,0.2096477924283052,0.0,0.01750962084780182,0.05328742914946639,False
1497,9,147,-67.0249917574927,138.87500000000168,0.0,0.0,0.20878505637403058,0.0,0.016952635496525842,0.05304389586833394,False
1498,9,148,-67.0249917574927,138.9250000000017,0.0,0.0,0.20795408635071544,0.0,0.016408372732209613,0.05280894022428934,False
1499,9,149,-67.0249917574927,138.9750000000017,0.0,0.0,0.20715457758112485,0.0,0.01587689490037347,0.052582489140299886,False
1500,10,0,-66.97499177863436,131.525,0.0,0.15,0.0,0.0,0.005632762604228734,0.03778163813021144,False
1501,10,1,-66.97499177863436,131.57500000000002,0.0,0.15,0.0,0.0,0.005848825156109088,0.037792441257805454,False
1502,10,2,-66.97499177863436,131.62500000000003,0.0,0.15,0.0,0.0,0.00607230682987308,0.03780361534149365,False
1503,10,3,-66.97499177863436,131.67500000000004,0.0,0.15,0.0,0.0,0.006303402574909242,0.03781517012874546,False
1504,10,4,-66.97499177863436,131.72500000000005,0.0,0.15,0.0,0.0,0.006542308043637457,0.03782711540218187,False
1505,10,5,-66.97499177863436,131.77500000000006,0.0,0.15,0.0,0.0,0.006789219188946484,0.037839460959447326,False
1506,10,6,-66.97499177863436,131.8250000000001,0.0,0.15,0.0,0.0,0.007044331824186531,0.037852216591209326,False
1507,10,7,-66.97499177863436,131.87500000000009,0.0,0.15,0.0,0.0,0.007307841143664457,0.03786539205718322,False
1508,10,8,-66.97499177863436,131.9250000000001,0.0,0.15,0.0,0.0,0.007579941201558667,0.03787899706007793,False
1509,10,9,-66.97499177863436,131.9750000000001,0.0,0.15,0.0,0.0,0.007860824347149634,0.03789304121735748,False
1510,10,10,-66.97499177863436,132.02500000000015,0.0,0.15,0.0,0.0,0.008150680614258062,0.037907534030712904,False
1511,10,11,-66.97499177863436,132.07500000000013,0.0,0.15,0.0,0.0,0.008449697062787507,0.03792248485313937,False
1512,10,12,-66.97499177863436,132.1250000000001,0.0,0.15,0.0,0.0,0.008758057070291342,0.03793790285351457,False
1513,10,13,-66.97499177863436,132.17500000000015,0.0,0.15,0.0,0.0,0.009075939571529993,0.037953796978576496,False
1514,10,14,-66.97499177863436,132.22500000000016,0.0,0.15,0.0,0.3,0.009403518244041974,0.0679701759122021,False
1515,10,15,-66.97499177863436,132.2750000000002,0.0,0.15,0.0,0.3,0.009740960637848217,0.06798704803189241,False
1516,10,16,-66.97499177863436,132.3250000000002,0.0,0.15,0.0,0.3,0.010088427247515944,0.0680044213623758,False
1517,10,17,-66.97499177863436,132.37500000000023,0.0,0.15,0.0,0.3,0.010446070524960398,0.06802230352624802,False
1518,10,18,-66.97499177863436,132.4250000000002,0.0,0.15,0.0,0.3,0.01081403383153829,0.06804070169157692,False
1519,10,19,-66.97499177863436,132.4750000000002,0.0,0.15,0.0,0.3,0.011192450328205275,0.06805962251641026,False
1520,10,20,-66.97499177863436,132.52500000000023,0.0,0.15,0.0,0.3,0.011581441802767682,0.06807907209013839,False
1521,10,21,-66.97499177863436,132.57500000000024,0.0,0.15,0.0,0.3,0.011981117433560723,0.06809905587167804,False
1522,10,22,-66.97499177863436,132.62500000000028,0.0,0.15,0.0,0.3,0.012391572489239945,0.068119578624462,False
1523,10,23,-66.97499177863436,132.67500000000027,0.0,0.15,0.0,0.3,0.012812886964776685,0.06814064434823884,False
1524,10,24,-66.97499177863436,132.7250000000003,0.0,0.15,0.0,0.3,0.013245124154213146,0.06816225620771066,False
1525,10,25,-66.97499177863435,132.7750000000003,0.0,0.15,0.0,0.3,0.013688329161258936,0.06818441645806295,False
1526,10,26,-66.97499177863436,132.8250000000003,0.0,0.15,0.0,0.3,0.014142527349397716,0.0682071263674699,False
1527,10,27,-66.97499177863436,132.8750000000003,0.0,0.15,0.0,0.3,0.014607722733845446,0.06823038613669227,False
1528,10,28,-66.97499177863436,132.92500000000032,0.0,0.15,0.0,0.3,0.015083896318418647,0.06825419481592093,False
1529,10,29,-66.97499177863436,132.97500000000036,0.0,0.15,0.0,0.3,0.015571004381202751,0.06827855021906014,False
1530,10,30,-66.97499177863436,133.02500000000035,0.0,0.15,0.0,0.3,0.01606897671378502,0.06830344883568926,False
1531,10,31,-66.97499177863436,133.0750000000004,0.0,0.15,0.0,0.3,0.016577714819799038,0.06832888574098996,False
1532,10,32,-66.97499177863436,133.12500000000037,0.0,0.15,0.0,0.3,0.017097090079574922,0.06835485450397875,False
1533,10,33,-66.97499177863436,133.17500000000038,0.0,0.15,0.0,0.3,0.017626941888830974,0.06838134709444155,False
1534,10,34,-66.97499177863436,133.2250000000004,0.0,0.15,0.0,0.3,0.01816707578055369,0.0684083537890277,False
1535,10,35,-66.97499177863436,133.2750000000004,0.0,0.15,0.0,0.3,0.01871726154050934,0.06843586307702547,False
1536,10,36,-66.97499177863436,133.32500000000041,0.0,0.15,0.0,0.0,0.019277231328193256,0.038463861566409664,False
1537,10,37,-66.97499177863436,133.37500000000043,0.0,0.15,0.0,0.0,0.01984667781645493,0.038492333890822746,False
